id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CLT0245,Julien,Hélène,dupuymichelle@example.net,1957-01-05,Femme,casablanca,0605755323,2022-06-15,organic
CLT0246,Tanguy,Simone,david41@example.net,1973-04-03,h,Marrakech,0789027189,2021-01-09,paid_ads
CLT0247,Lejeune,Margot,icolin@example.org,1990-08-02,male,Rabat,0694634842,2021-12-04,organic
CLT0248,Bousquet,Corinne,wdelannoy@example.com,2001-07-05,1,agadir,0724728881,2024-08-05,email_campaign
CLT0249,Garnier,Édouard,noel28@example.org,2002-02-08,male,Rabat,0696776146,2021-10-26,organic
CLT0250,Alexandre,Alexandrie,bergerantoinette@example.com,1981-02-07,Homme,casablanca,0623233648,2020-12-22,referral
CLT0251,Launay,Michelle,francoisgeorges@example.org,1984-03-04,male,CASABLANCA,0762860903,2021-12-29,social_media
CLT0252,Andre,Chantal,xmasson@example.net,1964-12-10,m,tanger,0764693731,2020-09-19,paid_ads
CLT0253,Renaud,Corinne,margaud14@example.org,1998-06-05,Homme,Agadir,0722122004,2021-04-29,organic
CLT0254,Sanchez,Renée,pthierry@example.org,1982-02-03,m,Tanger,0732928825,2021-03-04,social_media
CLT0255,Martins,Xavier,smallet@example.org,1969-04-30,Homme,CASABLANCA,0776565073,2021-07-30,social_media
CLT0256,Leclercq,Alexandre,aurelie79@example.net,1958-05-03,male,Tanger,0766764144,2023-11-13,referral
CLT0257,Collet,Pierre,blanchardhonore@example.com,2007-05-31,0,tanger,0799526029,2024-07-22,email_campaign
CLT0258,Camus,Arnaude,matthieu60@example.net,1961-02-04,female,tanger,0723527805,2023-11-15,referral
CLT0259,Fernandez,Olivier,eugeneleveque@example.com,2004-07-15,h,casablanca,0784999055,2024-05-09,organic
CLT0260,Moreau,Emmanuelle,nguyot@example.net,2002-11-18,f,tanger,0705394730,2021-12-14,organic
CLT0261,Evrard,Clémence,franckperret@example.net,1991-05-10,f,Fès,0785057942,2021-07-04,email_campaign
CLT0262,Richard,Valentine,guibertclaude@example.org,1971-01-31,Homme,Meknes,0758394713,2020-01-20,organic
CLT0263,Jean,Gérard,seguinmonique@,1956-03-29,0,Meknes,0781035214,2022-08-09,paid_ads
CLT0264,Chauvin,Jacques,edouardda-silva@example.org,2001-04-04,1,agadir,0706720257,2024-06-09,referral
CLT0265,Guichard,Geneviève,jacqueline83@example.org,1985-03-18,f,Rabat,0706725336,2022-10-02,social_media
CLT0266,Humbert,Alix,rperrot@example.com,1961-02-11,f,TANGER,0763271098,2024-06-22,referral
CLT0267,Costa,Noémi,antoinenathalie@example.net,1985-03-16,Homme,Fes,0710142677,2024-01-16,email_campaign
CLT0268,Hernandez,Françoise,michelleguibert@example.org,2003-02-13,Femme,Meknes,0612312066,2023-04-03,email_campaign
CLT0269,Dumont,Édouard,qbernier@example.net,1982-04-29,female,RABAT,0690650072,2022-04-29,paid_ads
CLT0270,Marie,Marcel,nicolasguibert@example.com,1994-12-03,1,Oujda,0772416753,2020-03-03,social_media
CLT0271,Raynaud,Marianne,gaillardsabine@example.net,1986-08-06,m,Agadir,0641336299,2024-02-03,paid_ads
CLT0272,Rodrigues,Noémi,elucas@example.org,1965-06-22,1,Oujda,0751576442,2022-09-12,referral
CLT0273,Pineau,Nicole,xavierle-goff@example.com,1962-02-17,h,OUJDA,0782148816,2020-02-24,paid_ads
CLT0274,Klein,Colette,valentinalice@example.com,1962-07-12,0,OUJDA,0711057879,2021-03-29,organic
CLT0275,Vaillant,Élodie,alexandriegosselin@example.org,2003-03-04,1,Casablanca,0720463047,2022-08-22,email_campaign
CLT0276,Gilles,Raymond,efournier@example.com,1992-09-03,Homme,OUJDA,0681525747,2022-12-08,social_media
CLT0277,Thomas,Hélène,iclerc@example.com,1971-07-20,0,Agadir,0752008139,2024-03-15,email_campaign
CLT0278,Lebon,Frédéric,odettecharles@example.org,2001-07-30,1,RABAT,0696337507,2024-09-18,email_campaign
CLT0279,Ribeiro,Paulette,pauletteramos@example.org,1981-04-27,female,marrakech,0780964760,2023-03-25,email_campaign
CLT0280,Pelletier,Yves,oceane05@example.com,1969-08-20,f,RABAT,0652473436,2024-05-25,social_media
CLT0281,Costa,Valérie,rlemaitre@example.net,1963-08-06,Homme,RABAT,0718127091,2021-11-12,social_media
CLT0282,Brun,Inès,julesfabre@example.net,1978-11-22,1,Oujda,0692574187,2021-12-29,social_media
CLT0283,Tanguy,Anaïs,isaac35@examplecom,1960-05-09,male,OUJDA,0689110589,2021-04-19,paid_ads
CLT0284,Coste,Hugues,spinto@example.net,1969-02-21,m,Fes,0771567976,2024-01-26,paid_ads
CLT0285,Bouchet,Adèle,odumont@example.org,1981-03-02,Femme,Fes,0741687062,2020-07-19,social_media
CLT0286,Faivre,Margaud,qle-goff@example.net,1996-02-05,Femme,Tnja,0669680824,2023-06-22,paid_ads
CLT0287,Jacques,Dominique,robertelodie@example.net,1965-02-01,m,FES,0617216059,2020-07-03,email_campaign
CLT0288,Legros,Dominique,fjoly@example.net,1960-03-20,Femme,meknès,0752356666,2024-01-05,email_campaign
CLT0289,Joseph,Thibaut,dpascal@example.com,1977-12-28,male,Fes,0676638685,2022-02-22,referral
CLT0290,Barthelemy,Anne,martinsmargaud@example.org,1976-04-07,f,Oujda,0654167574,2024-02-27,referral
CLT0291,Raymond,Christiane,npasquier@example.org,1975-06-02,h,Marrakech,0784597466,2021-08-12,organic
CLT0292,Lelièvre,Zacharie,qrenault@example.com,1985-08-24,1,RABAT,0668996536,2022-10-12,email_campaign
CLT0293,Fernandes,Martin,levequelucy@example.com,2008-05-11,Femme,TANGER,0675884115,2021-06-26,organic
CLT0294,Salmon,Marc,audrey53example.net,1955-10-15,male,TNG,0795768997,2022-02-02,organic
CLT0295,Renaud,Antoinette,vgarnier@example.org,1980-11-21,h,TNG,0730687647,2022-11-23,social_media
CLT0296,Allain,Laure,guillouhenri@example.com,1990-06-06,0,Rabat,0752899202,2021-06-12,social_media
CLT0297,Lagarde,Claude,fcourtois@example.org,1992-05-30,Homme,agadir,0631196240,2022-07-29,paid_ads
CLT0298,Rousseau,Hugues,guilletmonique@example.com,1960-04-11,female,Fès,0681917862,2023-02-10,paid_ads
CLT0299,Valette,Nath,sebastien62@example.com,1996-08-08,0,Marrakech,0682284294,2022-10-18,organic
CLT0300,Imbert,Adrien,helene48@example.com,2002-12-18,1,Casablanca,0763070935,2024-12-06,email_campaign
CLT0301,Gimenez,Guillaume,apetitjean@example.net,1998-03-14,f,Oujda,0718856686,2022-07-11,social_media
CLT0302,Thierry,Gabrielle,jchretien@example.org,1990-09-23,m,meknès,0673416898,2024-09-20,paid_ads
CLT0303,Lebrun,Philippe,hardyhortense@example.org,1985-07-14,female,Tnja,0704538621,2021-06-18,referral
CLT0304,Goncalves,Aurélie,arthurblanc@example.net,1999-08-07,female,FES,0644572542,2022-05-31,referral
CLT0305,Regnier,Noémi,huguesroussel@example.net,1957-03-11,1,meknès,0668043794,2020-12-31,email_campaign
CLT0306,Fischer,Margaux,krousset@example.org,1978-09-03,Femme,tanger,0673125909,2021-12-02,email_campaign
CLT0307,Verdier,Pénélope,mcosta@example.org,1999-10-31,female,CASABLANCA,0787164308,2020-09-05,referral
CLT0308,Peron,Valérie,xlaunay@example.org,1983-08-23,Femme,agadir,0765199043,2023-08-28,referral
CLT0309,Evrard,Martine,olivier12@example.com,2007-08-26,m,TANGER,0615737795,2023-09-18,organic
CLT0310,Guillet,Patrick,victoire87@example.org,1962-10-25,0,Marrakech,0622568120,2024-01-31,paid_ads
CLT0311,Toussaint,Laurent,tmonnier@example.net,1970-09-20,f,Tnja,0643212036,2021-05-15,social_media
CLT0312,Bègue,Georges,pichonthibaut@example.net,2001-07-12,0,FES,0685816812,2021-01-10,email_campaign
CLT0313,Guillot,François,bouvetalice@example.net,1973-12-12,f,RABAT,0798488438,2024-04-06,paid_ads
CLT0314,Gosselin,Simone,gilletdavid@example.com,1992-03-18,h,tanger,0775831985,2020-12-01,paid_ads
CLT0315,Goncalves,Michelle,astridthierry@example.com,2004-07-16,m,OUJDA,0657104915,2020-12-22,email_campaign
CLT0316,Hamel,Matthieu,david29@example.org,1986-03-11,f,RABAT,0789346912,2024-12-05,organic
CLT0317,Léger,Vincent,fgros@example.com,1986-01-02,1,marrakech,0704450111,2023-09-15,social_media
CLT0318,Michaud,Amélie,veronique71@example.net,1989-08-26,Femme,Fes,0653300401,2023-04-11,organic
CLT0319,Guyon,Pierre,hpinto@example.com,1989-01-04,1,Fes,0665485769,2020-08-17,social_media
CLT0320,Descamps,Nathalie,pierre80@example.org,1958-09-12,1,Meknes,0787750576,2023-09-17,email_campaign
CLT0321,Dias,Augustin,frederique07@example.net,1977-02-19,h,RABAT,0767264074,2020-04-29,social_media
CLT0322,Riou,Noémi,jacqueline82@example.org,1998-09-07,Homme,casablanca,0643606772,2022-04-10,paid_ads
CLT0323,Barbier,Étienne,texiervictoire@example.org,2002-04-18,female,meknès,0647051399,2022-11-05,organic
CLT0324,Rémy,Rémy,aperon@example.org,1997-09-01,female,TNG,0625151567,2021-06-24,paid_ads
CLT0325,Royer,Louise,plefebvre@example.com,2004-09-19,1,TNG,0658394920,2020-04-22,referral
CLT0326,Sauvage,Thérèse,nathaliebreton@example.org,1974-05-01,m,Tanger,0690582790,2024-08-01,email_campaign
CLT0327,Baudry,Jacques,suzanne30@example.com,1967-06-12,0,Casablanca,0635340619,2021-09-07,social_media
CLT0328,Mendès,Luc,clemenceleconte@example.net,2003-01-27,Homme,Tanger,0740567692,2024-02-28,social_media
CLT0329,Pinto,Claude,cdupre@example.org,1999-05-05,Homme,tanger,0618098355,2021-02-24,referral
CLT0330,Clerc,Emmanuel,egrenier@example.org,1995-01-30,female,Rabat,0793400438,2024-11-20,organic
CLT0331,Pinto,Gabriel,carliergilles@example.org,1997-04-03,Femme,Fès,0772800073,2020-06-12,social_media
CLT0332,David,Michèle,christelle24@example.net,1994-08-22,Femme,TANGER,0794447658,2020-10-05,paid_ads
CLT0333,Vasseur,Jeanne,helene22@example.org,1974-06-28,m,Fès,0732794067,2022-07-14,social_media
CLT0334,Durand,Margot,margauxtraore@example.org,1968-08-04,Homme,Marrakech,0626847660,2024-09-30,paid_ads
CLT0335,Jacquot,Pauline,robert64@example.org,1999-08-07,h,Casablanca,0730335401,2021-12-24,organic
CLT0336,Picard,Eugène,lucy56@example.net,1964-04-27,0,casablanca,0631095361,2023-01-02,organic
CLT0337,Laurent,Marine,costeaime@example.net,1969-10-16,f,Rabat,0649384826,2020-05-01,email_campaign
CLT0338,Georges,Lucas,margotleblanc@example.com,2004-04-12,0,agadir,0622381349,2023-01-27,social_media
CLT0339,Rousset,Danielle,barthelemydominique@example.com,1990-02-06,1,Marrakech,0650308234,2021-11-16,paid_ads
CLT0340,Durand,Corinne,oceane93@example.com,1972-05-21,male,FES,0703624796,2020-08-09,organic
CLT0341,Joseph,Denis,francoisegregoire@example.com,1975-06-26,female,FES,0645849191,2020-06-03,organic
CLT0342,Ferrand,Élisabeth,coulonpaul@example.org,1984-06-01,female,Oujda,0720864960,2023-05-17,referral
CLT0343,Godard,Zoé,huguesdescamps@example.net,1974-08-22,h,tanger,0682625469,2022-02-20,referral
CLT0344,Paris,Sylvie,troux@example.net,1999-07-18,female,FES,0679319217,2022-12-16,referral
CLT0345,Tessier,Alix,poulainaugustin@example.org,1956-11-24,m,Meknes,0775501395,2020-11-01,paid_ads
CLT0346,Bazin,Frédéric,iberthelot@example.org,1972-05-29,f,Tanger,0687254115,2024-09-25,email_campaign
CLT0347,Garnier,Susanne,hmuller@example.org,1958-11-17,0,meknès,0793635678,2024-03-16,organic
CLT0348,Lebon,Thibault,odette30@example.org,1959-12-06,Femme,CASABLANCA,0740113331,2020-06-13,email_campaign
CLT0349,Gautier,Grégoire,thibault29@example.org,1974-12-20,m,Agadir,0690805155,2023-09-01,email_campaign
CLT0350,Dubois,Thierry,renee44@example.org,2005-11-01,0,Oujda,0654705634,2020-01-04,referral
CLT0351,Salmon,Alfred,aurore66@example.net,1959-09-05,male,Marrakech,0722448498,2024-04-08,paid_ads
CLT0352,Wagner,Anastasie,lbailly@example.org,1962-01-04,Homme,casablanca,0760339493,2023-05-25,organic
CLT0353,Lacroix,Margot,anastasie81@example.net,1962-10-31,h,agadir,0705717705,2023-10-10,paid_ads
CLT0354,Parent,Vincent,zacharie82@example.com,1989-12-23,Femme,Tanger,0775719106,2024-12-16,paid_ads
CLT0355,Rodriguez,Adèle,nprevost@example.net,2001-06-27,h,agadir,0628703768,2022-09-17,paid_ads
CLT0356,Roux,Paulette,cbonnin@example.com,1993-07-17,0,Tanger,0627296368,2022-02-03,organic
CLT0357,Julien,Alexandria,mriviere@example.net,1970-07-13,Homme,Fes,0785935563,2022-10-21,email_campaign
CLT0358,Coulon,Thierry,daniel67@example.com,1967-05-18,m,RABAT,0637939816,2020-08-21,social_media
CLT0359,Foucher,Sabine,honorehumbert@example.org,1989-03-12,h,RABAT,0760299787,2023-12-01,referral
CLT0360,Lefort,Élise,sophiebouvet@example.net,1957-12-24,m,Agadir,0791093651,2020-02-04,social_media
CLT0361,Gomez,Daniel,laurence37@example.org,1989-08-02,Homme,Fès,0698474571,2021-01-03,referral
CLT0362,Benard,Guy,bertrand27@example.com,1960-04-29,0,FES,0627820932,2023-11-12,social_media
CLT0363,Antoine,Olivier,pierre94@example.com,1964-08-13,0,Rabat,0706885777,2024-10-18,email_campaign
CLT0364,Lebreton,Matthieu,rbesson@,2004-08-27,Homme,Fes,0612169570,2023-12-29,organic
CLT0365,Simon,Adélaïde,alain36@example.net,1995-03-07,Femme,RABAT,0670071052,2021-06-19,paid_ads
CLT0366,Ollivier,Émile,paullevy@example.com,1971-08-20,male,TANGER,0676094856,2021-06-03,social_media
CLT0367,Collet,Madeleine,sophierossi@example.org,1998-05-27,m,TANGER,0777932586,2024-10-11,email_campaign
CLT0368,Potier,Sophie,lecomtearthur@example.org,1960-06-12,Femme,Fes,0625423513,2022-10-30,referral
CLT0369,Olivier,René,arthurbenoit@example.net,1968-04-13,Femme,RABAT,0741535720,2024-05-01,organic
CLT0370,Maurice,Laurence,gdos-santos@example.com,1959-03-22,0,Agadir,0790817965,2020-05-30,social_media
CLT0371,Meyer,Hortense,laure71@example.org,2005-11-17,male,OUJDA,0726193638,2021-02-06,paid_ads
CLT0372,Bourgeois,Zacharie,nathalie75@example.com,1987-07-21,h,marrakech,0769293302,2021-03-16,email_campaign
CLT0373,Schneider,Frédérique,delannoyisaac@example.com,1969-04-07,f,RABAT,0603340889,2020-04-09,email_campaign
CLT0374,Weber,Odette,tbaron@example.net,2035-01-01,female,agadir,0754723916,2021-09-18,social_media
CLT0375,Bègue,Cécile,pereiraagnes@example.com,1956-08-22,female,Oujda,0629492146,2020-07-31,email_campaign
CLT0376,Fabre,Marguerite,lucascharrier@example.net,1999-11-11,female,FES,0701624183,2023-01-16,referral
CLT0377,Bernard,Alix,suzanne41@example.net,1880-01-01,Femme,agadir,0740639766,2020-08-17,organic
CLT0378,Besson,Hortense,beguedanielle@example.net,1993-02-15,female,TNG,0730444415,2021-10-24,organic
CLT0379,Maury,Laurence,merlethibault@example.net,1961-08-19,female,Fes,0662178117,2024-02-06,referral
CLT0380,Paris,Olivie,laurentreynaud@example.net,1960-08-15,h,tanger,0702556549,2021-09-28,email_campaign
CLT0381,Lucas,Gilbert,lacroixgilbert@example.net,1966-04-01,Homme,Marrakech,0671323775,2022-07-18,organic
CLT0382,Lemaire,Alphonse,gomesbernadette@example.org,1972-07-21,male,Casablanca,0683356373,2024-12-29,organic
CLT0383,Antoine,Laure,ejoubert@example.com,1996-06-15,f,Meknes,0767367539,2021-12-07,paid_ads
CLT0384,Jacquet,Arnaude,dos-santosdorothee@example.org,1962-01-11,1,Oujda,0773255741,2020-06-07,organic
CLT0385,Mary,Charles,martin15@example.org,1996-05-12,Homme,TNG,0603552431,2020-09-27,email_campaign
CLT0386,Delmas,Dorothée,ipelletier@example.org,1984-03-21,Femme,CASABLANCA,0700523985,2023-01-06,email_campaign
CLT0387,Lebon,Richard,patricklefort@example.net,1974-06-01,Homme,Agadir,0768605556,2022-11-01,referral
CLT0388,Michaud,Charlotte,alex05@example.org,1999-09-23,1,Meknes,0642019740,2023-04-22,social_media
CLT0389,Millet,Hugues,stephanie68@example.com,2001-02-23,female,Meknes,0796090741,2021-06-10,social_media
CLT0390,Leconte,Jeanne,simoneperez@example.com,1979-08-14,male,marrakech,0682550881,2021-07-15,social_media
CLT0391,Martinez,Victor,pauline67@example.net,1966-10-14,male,Tanger,0644507117,2020-07-05,organic
CLT0392,Carre,Susan,lklein@example.net,1977-07-04,1,Marrakech,0770712953,2022-05-04,organic
CLT0393,Guillon,Louis,rodriguesalexandria@example.com,1999-11-01,m,casablanca,0692278119,2024-11-26,email_campaign
CLT0394,Chauvin,Isaac,massonmichelle@example.com,1997-08-18,h,RABAT,0765260055,2022-02-18,organic
CLT0395,Turpin,Brigitte,anastasiechretien@example.net,1961-12-30,Femme,Casablanca,0775733231,2022-11-09,referral
CLT0396,Grégoire,Marianne,beckermarianne@example.net,1979-03-17,0,Rabat,0742722145,2023-08-01,email_campaign
CLT0397,Perrier,Olivier,notemail,1977-07-28,Femme,tanger,0681708754,2020-01-17,referral
CLT0398,Bouvier,Marguerite,mendesdavid@example.net,1975-06-11,0,Meknes,0755511373,2022-04-23,paid_ads
CLT0399,Delahaye,Mathilde,simonelebreton@example.org,1967-12-12,f,Rabat,0629549729,2023-04-03,referral
CLT0400,Foucher,Emmanuel,agnes47@example.org,2001-09-11,1,Tanger,0657281602,2021-12-23,social_media
CLT0401,Richard,Joséphine,hlefevre@example.org,1967-02-11,h,Marrakech,0721613863,2023-04-04,social_media
CLT0402,Renaud,Valentine,marinebonnin@example.net,1969-11-23,f,CASABLANCA,0611931526,2024-03-04,email_campaign
CLT0403,Marion,Jacques,oceanemorvan@example.net,1970-01-15,f,marrakech,0779147202,2021-08-13,paid_ads
CLT0404,Jacob,Grégoire,clemencebailly@example.org,2006-06-14,m,casablanca,0624304943,2023-07-09,social_media
CLT0405,Le Gall,Christine,qbenoit@example.com,1976-11-26,female,FES,0630520486,2022-03-12,referral
CLT0406,Marie,Adèle,nicolas45@example.com,1956-03-12,h,FES,0701344255,2020-07-11,email_campaign
CLT0407,Rocher,Anastasie,valentinoceane@example.net,1970-02-02,f,agadir,0622180238,2021-05-01,social_media
CLT0408,Thierry,Adèle,mariemargaux@example.net,1977-09-02,1,TNG,0610524075,2022-05-30,email_campaign
CLT0409,Berthelot,Laurence,paul49@example.org,1955-10-19,male,CASABLANCA,0736777920,2022-03-30,organic
CLT0410,Marion,Nathalie,emilieboyer@example.com,1986-10-19,1,Oujda,0608611609,2022-08-02,organic
CLT0411,Perez,René,ithierry@example.org,1977-07-11,Femme,Oujda,0706450030,2024-05-24,organic
CLT0412,Weiss,Xavier,marianneaubry@example.net,1976-03-16,h,Fes,0788475587,2021-06-03,social_media
CLT0413,Chauvin,Édouard,levequepierre@example.com,1983-09-30,female,tanger,0678782905,2021-05-03,social_media
CLT0414,Blanchet,Monique,imbertsylvie@example.net,2005-05-17,male,Tanger,0736700320,2023-09-02,referral
CLT0415,Collin,Agathe,gerardcharrier@example.net,1993-12-08,Homme,TNG,0682487744,2023-10-06,email_campaign
CLT0416,Normand,Charlotte,ncourtois@example.com,1995-03-16,0,casablanca,0719199822,2021-04-04,paid_ads
CLT0417,Gilles,Alix,slaine@example.com,1999-04-10,h,Fès,0614127735,2020-06-12,social_media
CLT0418,Henry,Marthe,julie73@example.com,1853-01-01,male,Oujda,0653984674,2024-02-10,paid_ads
CLT0419,Hebert,Bertrand,lopesalex@example.org,1995-07-28,f,Fès,0636188540,2022-07-21,email_campaign
CLT0420,Hoarau,Denise,blondelsuzanne@example.net,1975-05-26,1,CASABLANCA,0742364262,2020-11-03,organic
CLT0421,Blanc,Capucine,ngeorges@example.com,1990-10-17,1,marrakech,0686069626,2022-04-28,referral
CLT0422,Peltier,Stéphane,tlefort@example.org,1982-10-18,1,FES,0625387787,2024-03-08,referral
CLT0423,Delattre,Daniel,slebreton@example.com,2006-08-13,female,TNG,0655984589,2024-07-12,email_campaign
CLT0424,Guillot,Sébastien,patricia14@example.com,1970-03-01,Homme,Tnja,0695488074,2023-11-02,social_media
CLT0425,Hubert,Odette,allainmargot@example.net,1983-10-03,0,FES,0669412636,2022-02-14,email_campaign
CLT0426,Renault,Thomas,duvaldorothee@example.org,1980-09-25,female,marrakech,0741560456,2022-08-08,email_campaign
CLT0427,Navarro,Marguerite,nboyer@example.org,1982-05-25,Homme,Casablanca,0787685991,2023-10-09,social_media
CLT0428,Thibault,Colette,uolivier@example.com,1961-10-21,Homme,CASABLANCA,0742513628,2024-05-16,referral
CLT0429,Wagner,Benjamin,cboulay@example.org,1956-08-14,0,casablanca,0794040008,2020-03-21,social_media
CLT0430,Leleu,Suzanne,francoise61@example.com,1967-02-25,m,RABAT,0603602422,2024-03-23,organic
CLT0431,Colas,Laurence,elisabethjacques@example.net,2003-11-08,0,Casablanca,0674887199,2022-09-28,organic
CLT0432,Gauthier,Célina,ahumbert@example.org,1962-04-22,female,Rabat,0627953695,2023-11-07,paid_ads
CLT0433,Dijoux,Charles,yves71@example.org,1983-02-04,1,casablanca,0669191762,2020-02-09,social_media
CLT0434,Lemonnier,Laetitia,uguillou@example.com,1980-06-05,0,OUJDA,0743891045,2021-02-08,referral
CLT0435,Jourdan,Alice,edith89@example.net,2008-03-03,Femme,Casablanca,0736055209,2021-06-01,social_media
CLT0436,Jacquot,Virginie,christellebesson@example.net,2000-10-29,female,tanger,0631411648,2023-04-30,organic
CLT0437,Delahaye,Thierry,josette26@example.org,1992-08-28,Homme,TANGER,0719141324,2024-12-17,paid_ads
CLT0438,Delorme,Daniel,allardalice@example.com,1977-09-20,0,Fès,0732557922,2024-07-15,email_campaign
CLT0439,Germain,Camille,isaacfoucher@,2001-09-06,0,marrakech,0756726199,2024-06-22,social_media
CLT0440,Laroche,Margot,rousselhenriette@example.com,1975-09-18,m,CASABLANCA,0795004512,2020-03-28,referral
CLT0441,Boyer,Hortense,jeanne51@example.net,1960-06-20,male,RABAT,0744586565,2023-07-09,referral
CLT0442,Chevallier,Raymond,alainmasson@example.net,1957-10-11,m,Marrakech,0780157184,2022-11-30,organic
